DELTALAB	EX1100									
Param?tres de l'expÿrience										
Rouleau	essai sans rouleau									
Angle	6									
Longueur course	0.67									
Masse totale plateau	20.572									
Masse des halt?res	18									
Hauteur Saillie	3									
Date 	25/11/2015									
										
t(s)	Xp(m)	Vp(m/s)	w(rad)	W(rad/s)	N(N)	T(N)	Ec(J)	Ep(J)	En(J) 	Ratio(E)
0.74553	-0.2019	-0.464	0.0025	0	-4.64	-5.62	2.2145	-4.2586	-2.0441	47.998
0.74592	-0.2021	-0.4688	0.0025	0	-2.93	-3.91	2.2605	-4.2628	-2.0023	46.972
0.74636	-0.2023	-0.4688	0.0025	0	-0.49	-1.71	2.2605	-4.267	-2.0066	47.025
0.74679	-0.2025	-0.4688	0.0025	0	-1.71	-2.69	2.2604	-4.2713	-2.0108	47.078
0.74719	-0.2027	-0.4737	0.0025	0	-4.64	-5.62	2.3078	-4.2755	-1.9677	46.023
0.74762	-0.2029	-0.4737	0.0025	0	-5.86	-6.84	2.3078	-4.2797	-1.9719	46.075
0.74802	-0.2031	-0.4787	0.0025	0	-3.91	-5.13	2.3567	-4.2839	-1.9273	44.988
0.74846	-0.2033	-0.4737	0.0025	0	0.73	-0.49	2.3078	-4.2881	-1.9804	46.182
0.74885	-0.2035	-0.4787	0.0025	0	2.93	1.71	2.3567	-4.2924	-1.9357	45.097
0.74929	-0.2037	-0.4787	0.0025	0	1.95	1.22	2.3567	-4.2966	-1.9399	45.151
0.74972	-0.2039	-0.4737	0.0025	0	0.73	-0.24	2.3078	-4.3008	-1.993	46.341
0.75012	-0.2041	-0.4787	0.0025	0	2.2	1.22	2.3566	-4.305	-1.9484	45.259
0.75055	-0.2043	-0.4787	0.0025	0	5.62	4.64	2.3567	-4.3092	-1.9526	45.312
0.75099	-0.2045	-0.4737	0.0025	0	6.59	5.62	2.3078	-4.3135	-2.0057	46.498
0.75143	-0.2047	-0.4737	0.0025	0	4.15	3.66	2.3078	-4.3177	-2.0099	46.551
0.75182	-0.2049	-0.4737	0.0025	0	0.98	0.73	2.3078	-4.3219	-2.0141	46.602
0.75226	-0.2051	-0.4737	0.0025	0	-0.73	-1.71	2.3078	-4.3261	-2.0183	46.654
0.75269	-0.2053	-0.4688	0.0025	0	0	-0.73	2.2604	-4.3304	-2.0699	47.8
0.75313	-0.2055	-0.4688	0.0025	0	0.49	0	2.2604	-4.3346	-2.0741	47.851
0.75356	-0.2057	-0.4688	0.0025	0	-1.71	-1.95	2.2605	-4.3388	-2.0783	47.901
0.75396	-0.2059	-0.4688	0.0025	0	-3.42	-4.39	2.2605	-4.343	-2.0825	47.951
0.7544	-0.2061	-0.4688	0.0025	0	-4.15	-4.39	2.2604	-4.3472	-2.0868	48.003
0.75483	-0.2063	-0.4688	0.0025	0	-1.46	-2.2	2.2605	-4.3515	-2.091	48.052
0.75527	-0.2065	-0.4688	0.0025	0	1.22	0.73	2.2605	-4.3557	-2.0952	48.103
0.75566	-0.2067	-0.4688	0.0025	0	1.95	1.22	2.2604	-4.3599	-2.0995	48.154
0.7561	-0.2069	-0.4688	0.0025	0	1.22	0.73	2.2604	-4.3641	-2.1037	48.204
0.75649	-0.2071	-0.4737	0.0025	0	1.46	0.49	2.3078	-4.3683	-2.0605	47.17
0.75693	-0.2073	-0.4737	0.0025	0	3.17	2.69	2.3078	-4.3726	-2.0647	47.221
0.75737	-0.2075	-0.4737	0.0025	0	5.37	4.64	2.3078	-4.3768	-2.069	47.272
0.75776	-0.2077	-0.4737	0.0025	0	5.62	4.39	2.3078	-4.381	-2.0732	47.322
0.7582	-0.2079	-0.4737	0.0025	0	2.2	1.71	2.3078	-4.3852	-2.0774	47.373
0.75859	-0.2081	-0.4787	0.0025	0	-0.49	-0.98	2.3566	-4.3894	-2.0328	46.312
0.75899	-0.2083	-0.4837	0.0025	0	-1.46	-2.44	2.407	-4.3937	-1.9866	45.216
0.75942	-0.2085	-0.4787	0.0025	0	-1.22	-1.95	2.3567	-4.3979	-2.0412	46.414
0.75982	-0.2087	-0.4837	0.0025	0	-1.46	-2.2	2.4071	-4.4021	-1.995	45.32
0.76026	-0.2089	-0.4787	0.0025	0	-3.42	-4.15	2.3566	-4.4063	-2.0497	46.517
0.76065	-0.2091	-0.4837	0.0025	0	-5.37	-6.1	2.4071	-4.4105	-2.0035	45.425
0.76109	-0.2093	-0.4837	0.0025	0	-4.64	-5.37	2.4071	-4.4148	-2.0077	45.477
0.76152	-0.2095	-0.4787	0.0025	0	-2.2	-3.17	2.3566	-4.419	-2.0624	46.671
0.76192	-0.2097	-0.4837	0.0025	0	0.24	-0.73	2.407	-4.4232	-2.0162	45.582
0.76236	-0.2099	-0.4787	0.0025	0	0.98	0	2.3567	-4.4274	-2.0708	46.771
0.76275	-0.2101	-0.4787	0.0025	0	0.49	-0.24	2.3567	-4.4316	-2.075	46.822
0.76319	-0.2103	-0.4787	0.0025	0	1.46	0.24	2.3566	-4.4359	-2.0793	46.874
0.76362	-0.2105	-0.4737	0.0025	0	3.91	2.69	2.3078	-4.4401	-2.1323	48.023
0.76402	-0.2107	-0.4787	0.0025	0	5.37	4.15	2.3567	-4.4443	-2.0877	46.974
0.76445	-0.2109	-0.4737	0.0025	0	4.64	3.66	2.3078	-4.4485	-2.1408	48.123
0.76489	-0.2111	-0.4737	0.0025	0	1.71	0.73	2.3078	-4.4527	-2.145	48.172
0.76533	-0.2113	-0.4737	0.0025	0	-0.73	-1.71	2.3078	-4.457	-2.1492	48.22
0.76572	-0.2115	-0.4737	0.0025	0	-1.22	-2.69	2.3078	-4.4612	-2.1534	48.269
0.76616	-0.2117	-0.4737	0.0025	0	-0.73	-1.71	2.3078	-4.4654	-2.1576	48.319
0.76655	-0.2119	-0.4737	0.0025	0	-1.71	-2.69	2.3078	-4.4696	-2.1618	48.367
0.76699	-0.2121	-0.4737	0.0025	0	-4.15	-5.13	2.3078	-4.4739	-2.166	48.416
0.76742	-0.2123	-0.4737	0.0025	0	-5.62	-6.59	2.3078	-4.4781	-2.1703	48.465
0.76782	-0.2125	-0.4737	0.0025	0	-4.39	-5.62	2.3078	-4.4823	-2.1745	48.514
0.76826	-0.2127	-0.4737	0.0025	0	-1.46	-2.69	2.3078	-4.4865	-2.1787	48.561
0.76865	-0.2129	-0.4787	0.0025	0	0	-0.98	2.3567	-4.4907	-2.1341	47.522
0.76909	-0.2131	-0.4787	0.0025	0	0	-0.98	2.3566	-4.495	-2.1383	47.572
0.76948	-0.2133	-0.4787	0.0025	0	-0.49	-1.46	2.3567	-4.4992	-2.1425	47.62
0.76988	-0.2135	-0.4837	0.0025	0	0	-0.98	2.4071	-4.5034	-2.0963	46.55
0.77032	-0.2137	-0.4787	0.0025	0	2.2	1.22	2.3566	-4.5076	-2.151	47.719
0.77071	-0.2139	-0.4837	0.0025	0	3.17	2.2	2.407	-4.5118	-2.1048	46.651
0.77115	-0.2141	-0.4837	0.0025	0	1.95	1.46	2.4071	-4.5161	-2.109	46.7
0.77154	-0.2143	-0.4837	0.0025	0	-0.24	-1.22	2.4071	-4.5203	-2.1132	46.75
0.77198	-0.2145	-0.4837	0.0025	0	-2.2	-2.69	2.407	-4.5245	-2.1175	46.8
0.77237	-0.2147	-0.4837	0.0025	0	-1.95	-2.69	2.4071	-4.5287	-2.1217	46.849
0.77281	-0.2149	-0.4837	0.0025	0	-1.46	-1.95	2.4071	-4.5329	-2.1259	46.898
0.77325	-0.2151	-0.4787	0.0025	0	-2.2	-2.69	2.3566	-4.5372	-2.1805	48.06
0.77364	-0.2153	-0.4787	0.0025	0	-3.91	-4.15	2.3566	-4.5414	-2.1848	48.108
0.77408	-0.2155	-0.4787	0.0025	0	-4.39	-5.13	2.3567	-4.5456	-2.1889	48.155
0.77451	-0.2157	-0.4737	0.0025	0	-2.93	-3.42	2.3078	-4.5498	-2.242	49.277
0.77491	-0.2159	-0.4787	0.0025	0	-0.98	-1.95	2.3566	-4.554	-2.1974	48.252
0.77534	-0.2161	-0.4737	0.0025	0	0	-0.49	2.3078	-4.5583	-2.2505	49.371
0.77578	-0.2163	-0.4737	0.0025	0	-0.73	-1.46	2.3078	-4.5625	-2.2547	49.418
0.77618	-0.2165	-0.4737	0.0025	0	-1.22	-1.95	2.3078	-4.5667	-2.2589	49.465
0.77661	-0.2167	-0.4737	0.0025	0	-0.49	-1.22	2.3078	-4.5709	-2.2632	49.512
0.77701	-0.2169	-0.4787	0.0025	0	1.22	0.24	2.3567	-4.5751	-2.2185	48.49
0.7774	-0.2171	-0.4787	0.0025	0	1.46	0.98	2.3567	-4.5794	-2.2227	48.538
0.77784	-0.2173	-0.4787	0.0025	0	0.49	0	2.3566	-4.5836	-2.227	48.586
0.77824	-0.2175	-0.4837	0.0025	0	-0.73	-1.46	2.4071	-4.5878	-2.1807	47.534
0.77863	-0.2177	-0.4837	0.0025	0	-0.98	-1.46	2.4071	-4.592	-2.185	47.582
0.77907	-0.2179	-0.4837	0.0025	0	0	-0.98	2.407	-4.5962	-2.1892	47.631
0.77946	-0.2181	-0.4889	0.0025	0	0.73	0	2.4591	-4.6005	-2.1414	46.548
0.77986	-0.2183	-0.489	0.0025	0	0.49	-0.49	2.4591	-4.6047	-2.1456	46.596
0.78029	-0.2185	-0.489	0.0025	0	-0.73	-1.46	2.4591	-4.6089	-2.1498	46.645
0.78069	-0.2187	-0.4889	0.0025	0	-1.46	-2.2	2.4591	-4.6131	-2.1541	46.694
0.78109	-0.2189	-0.489	0.0025	0	0.73	-0.73	2.4591	-4.6174	-2.1582	46.742
0.78148	-0.2191	-0.4943	0.0025	0	1.22	0	2.5129	-4.6216	-2.1087	45.628
0.78192	-0.2193	-0.4889	0.0025	0	1.71	0.98	2.4591	-4.6258	-2.1667	46.84
0.78231	-0.2195	-0.4889	0.0025	0	1.22	0.24	2.4591	-4.63	-2.1709	46.889
0.78271	-0.2197	-0.4943	0.0025	0	0.98	-0.24	2.5129	-4.6342	-2.1214	45.776
0.78315	-0.2199	-0.489	0.0025	0	0.98	0	2.4591	-4.6385	-2.1794	46.984
0.78354	-0.2201	-0.4889	0.0025	0	2.2	1.22	2.4591	-4.6427	-2.1836	47.033
0.78394	-0.2203	-0.4943	0.0025	0	3.17	1.71	2.5129	-4.6469	-2.134	45.924
0.78437	-0.2205	-0.489	0.0025	0	2.2	1.22	2.4591	-4.6511	-2.192	47.129
0.78477	-0.2207	-0.4889	0.0025	0	1.22	0	2.4591	-4.6553	-2.1963	47.178
0.78521	-0.2209	-0.4837	0.0025	0	0.24	-0.73	2.407	-4.6596	-2.2525	48.342
0.7856	-0.2211	-0.489	0.0025	0	0.49	-0.73	2.4591	-4.6638	-2.2047	47.272
0.78604	-0.2213	-0.4837	0.0025	0	0.49	-0.49	2.4071	-4.668	-2.2609	48.435
0.78643	-0.2215	-0.4837	0.0025	0	-0.24	-1.22	2.407	-4.6722	-2.2652	48.482
0.78683	-0.2217	-0.489	0.0025	0	-1.71	-2.44	2.4591	-4.6764	-2.2173	47.415
0.78726	-0.2219	-0.4837	0.0025	0	-2.69	-3.66	2.4071	-4.6807	-2.2736	48.574
0.78766	-0.2221	-0.4837	0.0025	0	-2.44	-3.66	2.407	-4.6849	-2.2779	48.622
0.78806	-0.2223	-0.4889	0.0025	0	-1.71	-3.17	2.4591	-4.6891	-2.23	47.558
0.78849	-0.2225	-0.4837	0.0025	0	-1.46	-2.44	2.4071	-4.6933	-2.2863	48.713
0.78889	-0.2227	-0.489	0.0025	0	-1.71	-2.69	2.4591	-4.6975	-2.2384	47.651
0.78928	-0.2229	-0.4889	0.0025	0	-1.95	-2.69	2.4591	-4.7018	-2.2427	47.699
0.78968	-0.2231	-0.4943	0.0025	0	-1.22	-2.2	2.5129	-4.706	-2.1931	46.603
0.79008	-0.2233	-0.4943	0.0025	0	0	-0.73	2.5129	-4.7102	-2.1974	46.651
0.79047	-0.2235	-0.4943	0.0025	0	0.98	-0.24	2.5128	-4.7144	-2.2016	46.7
0.79087	-0.2237	-0.4997	0.0025	0	1.22	0.49	2.5683	-4.7186	-2.1503	45.57
0.79126	-0.2239	-0.4997	0.0025	0	0.73	0.24	2.5684	-4.7229	-2.1545	45.618
0.79166	-0.2241	-0.4997	0.0025	0	0.24	-0.49	2.5684	-4.7271	-2.1587	45.667
0.79206	-0.2243	-0.5052	0.0025	0	0.73	-0.49	2.6257	-4.7313	-2.1056	44.503
0.79245	-0.2245	-0.5052	0.0025	0	1.22	0.49	2.6258	-4.7355	-2.1098	44.552
0.79285	-0.2247	-0.5052	0.0025	0	1.22	0.73	2.6258	-4.7397	-2.114	44.601
0.79324	-0.2249	-0.5052	0.0025	0	0.49	0	2.6257	-4.744	-2.1182	44.651
0.79364	-0.2251	-0.5052	0.0025	0	-0.49	-0.98	2.6257	-4.7482	-2.1225	44.7
0.79404	-0.2253	-0.5052	0.0025	0	-0.49	-0.98	2.6258	-4.7524	-2.1266	44.749
0.79443	-0.2255	-0.5052	0.0025	0	-0.24	-0.73	2.6258	-4.7566	-2.1309	44.798
0.79483	-0.2257	-0.5052	0.0025	0	0.49	-0.24	2.6257	-4.7609	-2.1351	44.847
0.79522	-0.2259	-0.5052	0.0025	0	0.73	0.24	2.6258	-4.7651	-2.1393	44.895
0.79562	-0.2261	-0.5052	0.0025	0	0.24	-0.24	2.6258	-4.7693	-2.1435	44.944
0.79602	-0.2263	-0.5052	0.0025	0	-0.49	-0.98	2.6257	-4.7735	-2.1478	44.994
0.79641	-0.2265	-0.5052	0.0025	0	0.24	0	2.6257	-4.7777	-2.152	45.042
0.79685	-0.2267	-0.4997	0.0025	0	1.46	0.73	2.5684	-4.782	-2.2136	46.29
0.79724	-0.2269	-0.4997	0.0025	0	0.98	0.49	2.5684	-4.7862	-2.2178	46.337
0.79764	-0.2271	-0.4997	0.0025	0	0.49	0	2.5683	-4.7904	-2.2221	46.386
0.79804	-0.2273	-0.4997	0.0025	0	-0.49	-0.98	2.5684	-4.7946	-2.2262	46.432
0.79843	-0.2275	-0.4997	0.0025	0	-0.98	-1.71	2.5684	-4.7988	-2.2305	46.479
0.79883	-0.2277	-0.4997	0.0025	0	-0.98	-1.71	2.5683	-4.8031	-2.2347	46.527
0.79922	-0.2279	-0.4997	0.0025	0	-0.98	-1.71	2.5683	-4.8073	-2.2389	46.574
0.79966	-0.2281	-0.4943	0.0025	0	-1.46	-1.95	2.5129	-4.8115	-2.2986	47.774
0.80006	-0.2283	-0.4943	0.0025	0	-2.44	-3.17	2.5129	-4.8157	-2.3029	47.82
0.80045	-0.2285	-0.4997	0.0025	0	-3.17	-3.91	2.5683	-4.8199	-2.2516	46.714
0.80085	-0.2287	-0.4997	0.0025	0	-3.17	-4.15	2.5684	-4.8242	-2.2558	46.76
0.80124	-0.2289	-0.4997	0.0025	0	-2.69	-3.42	2.5684	-4.8284	-2.26	46.807
0.80168	-0.2291	-0.4943	0.0025	0	-1.95	-2.93	2.5128	-4.8326	-2.3198	48.003
0.80208	-0.2293	-0.4943	0.0025	0	-1.95	-2.93	2.5128	-4.8368	-2.324	48.048
0.80247	-0.2295	-0.4943	0.0025	0	-2.2	-3.17	2.5129	-4.841	-2.3282	48.093
0.80287	-0.2297	-0.4943	0.0025	0	-1.22	-2.44	2.5129	-4.8453	-2.3324	48.138
0.80326	-0.2299	-0.4997	0.0025	0	0	-1.22	2.5683	-4.8495	-2.2811	47.039
0.8037	-0.2301	-0.4943	0.0025	0	1.71	0.73	2.5129	-4.8537	-2.3409	48.228
0.80409	-0.2303	-0.4943	0.0025	0	2.44	1.46	2.5129	-4.8579	-2.3451	48.273
0.80449	-0.2305	-0.4943	0.0025	0	2.44	1.46	2.5128	-4.8621	-2.3493	48.319
0.80489	-0.2307	-0.4943	0.0025	0	2.69	1.46	2.5128	-4.8664	-2.3536	48.364
0.80532	-0.2309	-0.4943	0.0025	0	3.42	2.2	2.5129	-4.8706	-2.3577	48.408
0.80572	-0.2311	-0.4943	0.0025	0	3.91	2.93	2.5129	-4.8748	-2.362	48.452
0.80611	-0.2313	-0.4943	0.0025	0	4.15	3.17	2.5128	-4.879	-2.3662	48.498
0.80651	-0.2315	-0.4943	0.0025	0	3.17	1.95	2.5128	-4.8833	-2.3704	48.542
0.80691	-0.2317	-0.4943	0.0025	0	1.71	0.73	2.5129	-4.8875	-2.3746	48.586
0.8073	-0.2319	-0.4997	0.0025	0	1.22	-0.24	2.5683	-4.8917	-2.3233	47.496
0.8077	-0.2321	-0.4997	0.0025	0	0.98	0	2.5683	-4.8959	-2.3276	47.541
0.80809	-0.2323	-0.4997	0.0025	0	0.73	-0.24	2.5684	-4.9001	-2.3317	47.585
0.80849	-0.2325	-0.4997	0.0025	0	0	-0.73	2.5684	-4.9044	-2.336	47.631
0.80889	-0.2327	-0.5052	0.0025	0	-0.73	-1.95	2.6257	-4.9086	-2.2828	46.507
0.80928	-0.2329	-0.5052	0.0025	0	-1.46	-1.71	2.6257	-4.9128	-2.2871	46.553
0.80968	-0.2331	-0.5052	0.0025	0	-1.22	-1.95	2.6258	-4.917	-2.2912	46.598
0.81007	-0.2333	-0.5052	0.0025	0	-0.49	-1.46	2.6258	-4.9212	-2.2955	46.644
0.81047	-0.2335	-0.5052	0.0025	0	0	-0.73	2.6257	-4.9255	-2.2997	46.691
0.81087	-0.2337	-0.5052	0.0025	0	-0.49	-1.22	2.6258	-4.9297	-2.3039	46.735
0.81126	-0.2339	-0.5052	0.0025	0	-1.22	-1.95	2.6258	-4.9339	-2.3081	46.781
0.81162	-0.2341	-0.5109	0.0025	0	-1.46	-1.95	2.6851	-4.9381	-2.253	45.626
0.81201	-0.2343	-0.5109	0.0025	0	-1.22	-2.2	2.6851	-4.9423	-2.2573	45.672
0.81241	-0.2345	-0.5109	0.0025	0	-1.22	-1.71	2.6851	-4.9466	-2.2614	45.718
0.81281	-0.2347	-0.5109	0.0025	0	-1.46	-2.2	2.6851	-4.9508	-2.2657	45.764
0.8132	-0.2349	-0.5109	0.0025	0	-2.44	-2.93	2.6851	-4.955	-2.2699	45.811
0.8136	-0.2351	-0.5109	0.0025	0	-2.69	-3.42	2.6851	-4.9592	-2.2741	45.856
0.81399	-0.2353	-0.5109	0.0025	0	-2.69	-3.17	2.6851	-4.9634	-2.2783	45.902
0.81439	-0.2355	-0.5109	0.0025	0	-1.71	-2.69	2.6851	-4.9677	-2.2826	45.949
0.81479	-0.2357	-0.5109	0.0025	0	-0.98	-1.71	2.6851	-4.9719	-2.2868	45.995
0.81518	-0.2359	-0.5052	0.0025	0	-0.49	-0.98	2.6258	-4.9761	-2.3503	47.232
0.81558	-0.2361	-0.5052	0.0025	0	0.24	-0.49	2.6258	-4.9803	-2.3545	47.277
0.81597	-0.2363	-0.5052	0.0025	0	1.22	0.98	2.6257	-4.9845	-2.3588	47.323
0.81637	-0.2365	-0.5052	0.0025	0	2.2	1.46	2.6258	-4.9888	-2.363	47.366
0.81677	-0.2367	-0.5052	0.0025	0	2.93	2.2	2.6258	-4.993	-2.3672	47.411
0.81716	-0.2369	-0.5052	0.0025	0	3.66	2.93	2.6257	-4.9972	-2.3715	47.456
0.81756	-0.2371	-0.5052	0.0025	0	3.17	2.69	2.6257	-5.0014	-2.3757	47.5
0.81796	-0.2373	-0.5052	0.0025	0	2.93	2.2	2.6258	-5.0056	-2.3799	47.544
0.81835	-0.2375	-0.5052	0.0025	0	2.44	1.95	2.6258	-5.0099	-2.3841	47.588
0.81875	-0.2377	-0.5052	0.0025	0	2.2	1.71	2.6257	-5.0141	-2.3884	47.633
0.81914	-0.2379	-0.5052	0.0025	0	1.71	1.22	2.6258	-5.0183	-2.3925	47.676
0.81954	-0.2381	-0.5052	0.0025	0	1.46	0.49	2.6258	-5.0225	-2.3968	47.72
0.81994	-0.2383	-0.5052	0.0025	0	0.73	0	2.6257	-5.0268	-2.401	47.765
0.82033	-0.2385	-0.5052	0.0025	0	0	-0.73	2.6257	-5.031	-2.4052	47.809
0.82073	-0.2387	-0.5052	0.0025	0	-0.24	-0.98	2.6258	-5.0352	-2.4094	47.852
0.82112	-0.2389	-0.5052	0.0025	0	0	-0.98	2.6258	-5.0394	-2.4136	47.895
0.82152	-0.2391	-0.5052	0.0025	0	0	-0.98	2.6257	-5.0436	-2.4179	47.94
0.82192	-0.2393	-0.5052	0.0025	0	-0.49	-0.98	2.6258	-5.0479	-2.4221	47.982
0.82231	-0.2395	-0.5052	0.0025	0	-1.46	-2.44	2.6258	-5.0521	-2.4263	48.026
0.82271	-0.2397	-0.5052	0.0025	0	-1.71	-2.69	2.6257	-5.0563	-2.4306	48.07
0.8231	-0.2399	-0.5052	0.0025	0	-2.2	-2.93	2.6257	-5.0605	-2.4348	48.113
0.82346	-0.2401	-0.5109	0.0025	0	-1.95	-2.69	2.6851	-5.0647	-2.3796	46.984
0.82386	-0.2403	-0.5109	0.0025	0	-2.2	-3.42	2.6851	-5.069	-2.3838	47.028
0.82425	-0.2405	-0.5109	0.0025	0	-2.44	-3.42	2.6851	-5.0732	-2.3881	47.073
0.82465	-0.2407	-0.5109	0.0025	0	-2.93	-4.15	2.6851	-5.0774	-2.3923	47.116
0.82504	-0.2409	-0.5109	0.0025	0	-3.17	-4.15	2.6851	-5.0816	-2.3965	47.16
0.82544	-0.2411	-0.5109	0.0025	0	-2.69	-3.91	2.6851	-5.0858	-2.4008	47.205
0.8258	-0.2413	-0.5167	0.0025	0	-2.44	-3.42	2.7464	-5.0901	-2.3436	46.043
0.82619	-0.2415	-0.5167	0.0025	0	-2.2	-3.17	2.7465	-5.0943	-2.3478	46.087
0.82659	-0.2417	-0.5167	0.0025	0	-2.2	-3.17	2.7465	-5.0985	-2.352	46.131
0.82698	-0.2419	-0.5109	0.0025	0	-2.2	-3.17	2.6851	-5.1027	-2.4177	47.38
0.82734	-0.2421	-0.5167	0.0025	0	-1.71	-2.69	2.7465	-5.1069	-2.3605	46.221
0.82774	-0.2423	-0.5167	0.0025	0	-1.22	-2.44	2.7465	-5.1112	-2.3647	46.265
0.82813	-0.2425	-0.5167	0.0025	0	-0.73	-1.95	2.7464	-5.1154	-2.3689	46.31
0.82853	-0.2427	-0.5167	0.0025	0	-0.24	-0.98	2.7464	-5.1196	-2.3732	46.354
0.82888	-0.2429	-0.5227	0.0025	0	0.24	-0.73	2.81	-5.1238	-2.3138	45.158
0.82928	-0.2431	-0.5167	0.0025	0	0.73	-0.49	2.7465	-5.128	-2.3816	46.442
0.82968	-0.2433	-0.5167	0.0025	0	1.46	0.49	2.7464	-5.1323	-2.3858	46.487
0.83003	-0.2435	-0.5227	0.0025	0	2.2	1.22	2.81	-5.1365	-2.3265	45.294
0.83043	-0.2437	-0.5227	0.0025	0	2.69	1.71	2.81	-5.1407	-2.3307	45.339
0.83083	-0.2439	-0.5167	0.0025	0	2.69	1.71	2.7464	-5.1449	-2.3985	46.618
0.83122	-0.2441	-0.5167	0.0025	0	2.2	1.46	2.7464	-5.1491	-2.4027	46.662
0.83158	-0.2443	-0.5227	0.0025	0	1.95	0.73	2.81	-5.1534	-2.3434	45.473
0.83197	-0.2445	-0.5227	0.0025	0	1.46	0.73	2.81	-5.1576	-2.3476	45.517
0.83237	-0.2447	-0.5167	0.0025	0	0.73	0.24	2.7464	-5.1618	-2.4154	46.793
0.83273	-0.2449	-0.5227	0.0025	0	0.49	0	2.81	-5.166	-2.356	45.606
0.83312	-0.2451	-0.5227	0.0025	0	-0.49	-1.22	2.81	-5.1703	-2.3603	45.651
0.83352	-0.2453	-0.5167	0.0025	0	-1.46	-2.2	2.7464	-5.1745	-2.428	46.923
0.83387	-0.2455	-0.5227	0.0025	0	-1.95	-2.69	2.8099	-5.1787	-2.3688	45.74
0.83427	-0.2457	-0.5227	0.0025	0	-1.95	-2.69	2.81	-5.1829	-2.3729	45.784
0.83467	-0.2459	-0.5227	0.0025	0	-2.2	-2.93	2.81	-5.1871	-2.3771	45.828
0.83506	-0.2461	-0.5167	0.0025	0	-2.44	-2.69	2.7464	-5.1914	-2.4449	47.096
0.83542	-0.2463	-0.5227	0.0025	0	-2.44	-3.17	2.81	-5.1956	-2.3856	45.916
0.83581	-0.2465	-0.5227	0.0025	0	-2.44	-3.17	2.81	-5.1998	-2.3898	45.96
0.83621	-0.2467	-0.5167	0.0025	0	-1.71	-2.44	2.7464	-5.204	-2.4576	47.225
0.83661	-0.2469	-0.5167	0.0025	0	-1.46	-1.95	2.7464	-5.2082	-2.4618	47.267
0.83696	-0.2471	-0.5227	0.0025	0	-0.73	-1.46	2.81	-5.2125	-2.4025	46.091
0.83736	-0.2473	-0.5167	0.0025	0	-0.73	-1.22	2.7465	-5.2167	-2.4702	47.352
0.83776	-0.2475	-0.5167	0.0025	0	-0.73	-1.46	2.7464	-5.2209	-2.4745	47.395
0.83811	-0.2477	-0.5227	0.0025	0	-0.73	-0.98	2.81	-5.2251	-2.4151	46.222
0.83851	-0.2479	-0.5227	0.0025	0	-0.24	-0.73	2.81	-5.2293	-2.4194	46.265
0.8389	-0.2481	-0.5167	0.0025	0	0.24	-0.24	2.7464	-5.2336	-2.4871	47.523
0.83926	-0.2483	-0.5227	0.0025	0	0.98	-0.24	2.8099	-5.2378	-2.4278	46.352
0.83966	-0.2485	-0.5227	0.0025	0	1.22	0.73	2.81	-5.242	-2.432	46.395
0.84005	-0.2487	-0.5227	0.0025	0	1.22	0.24	2.81	-5.2462	-2.4362	46.438
0.84045	-0.2489	-0.5167	0.0025	0	1.46	0.98	2.7464	-5.2504	-2.504	47.691
0.8408	-0.2491	-0.5227	0.0025	0	1.71	0.98	2.81	-5.2547	-2.4447	46.524
0.8412	-0.2493	-0.5227	0.0025	0	2.44	1.46	2.81	-5.2589	-2.4489	46.567
0.84156	-0.2495	-0.5227	0.0025	0	2.2	1.46	2.8099	-5.2631	-2.4532	46.611
0.84195	-0.2497	-0.5227	0.0025	0	1.95	0.98	2.8099	-5.2673	-2.4574	46.653
0.84235	-0.2499	-0.5227	0.0025	0	1.22	0.24	2.81	-5.2715	-2.4616	46.695
0.84271	-0.2501	-0.5227	0.0025	0	0.73	-0.24	2.81	-5.2758	-2.4658	46.738
0.8431	-0.2503	-0.5227	0.0025	0	0.49	-0.49	2.81	-5.28	-2.47	46.78
0.84346	-0.2505	-0.5287	0.0025	0	0	-0.73	2.8757	-5.2842	-2.4085	45.58
0.84385	-0.2507	-0.5287	0.0025	0	-0.24	-1.22	2.8757	-5.2884	-2.4127	45.622
0.84421	-0.2509	-0.5287	0.0025	0	-0.49	-1.46	2.8757	-5.2927	-2.4169	45.666
0.84461	-0.2511	-0.5287	0.0025	0	-0.98	-1.95	2.8757	-5.2969	-2.4212	45.71
0.845	-0.2513	-0.5227	0.0025	0	-0.98	-1.95	2.81	-5.3011	-2.4911	46.992
0.84536	-0.2515	-0.5287	0.0025	0	-0.49	-1.71	2.8757	-5.3053	-2.4296	45.796
0.84575	-0.2517	-0.5287	0.0025	0	-0.49	-1.46	2.8757	-5.3095	-2.4339	45.84
0.84611	-0.2519	-0.5287	0.0025	0	0.24	-0.98	2.8757	-5.3138	-2.438	45.882
0.84651	-0.2521	-0.5287	0.0025	0	0.98	-0.98	2.8756	-5.318	-2.4424	45.926
0.84686	-0.2523	-0.5287	0.0025	0	0.24	-0.98	2.8757	-5.3222	-2.4465	45.967
0.84726	-0.2525	-0.5287	0.0025	0	0.24	0	2.8757	-5.3264	-2.4507	46.01
0.84766	-0.2527	-0.5227	0.0025	0	0.49	-0.49	2.8099	-5.3306	-2.5207	47.288
0.84801	-0.2529	-0.5287	0.0025	0	0.24	-0.73	2.8757	-5.3349	-2.4591	46.096
0.84841	-0.2531	-0.5287	0.0025	0	0	-0.98	2.8757	-5.3391	-2.4634	46.138
