Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL02_094.CRB;DL02_094.CRB;VL02_094.CRB;CL02_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
-0,062606;-0,536515;-5,473876;-0,059342
-0,081591;-0,432447;-4,948918;-0,028381
-0,100693;-0,286569;-4,695984;-0,018634
-0,119779;0,127873;-4,781886;0,012327
-0,136232;0,209357;-4,190116;0,023794
-0,149901;0,256355;-3,517216;0,056476
-0,160971;0,313120;-2,997031;0,074823
-0,170606;0,354625;-2,481618;0,086864
-0,179246;0,446181;-2,285952;0,102917
-0,187819;0,545366;-2,152326;0,128718
-0,195666;0,663472;-2,123692;0,144772
-0,202095;0,794092;-1,574873;0,168280
-0,205521;0,760826;-0,897200;0,166560
-0,205436;0,715659;-0,276796;0,158533
-0,204626;0,641804;0,372243;0,161400
-0,203563;0,703757;0,252934;0,151079
-0,202939;0,758995;0,186121;0,169427
-0,202483;0,800806;0,195666;0,167133
-0,202483;0,872524;0,057268;0,180320
-0,202449;0,980865;0,009545;0,195801
-0,201808;0,997955;0,167032;0,198668
-0,200644;1,032136;0,214755;0,209562
-0,199024;1,027253;0,439055;0,206121
-0,196931;1,057772;0,453372;0,210135
-0,194552;1,064486;0,577453;0,218735
-0,191886;1,083102;0,620404;0,215868
-0,189287;1,102329;0,649038;0,227336
-0,186283;1,129795;0,730168;0,220455
-0,183060;1,135289;0,796981;0,224469
-0,179499;1,131016;0,897200;0,231349
-0,175281;1,116062;1,026053;0,221029
-0,170370;1,096530;1,150134;0,227336
-0,164751;1,063570;1,312394;0,211855
-0,158422;1,023286;1,474654;0,206695
-0,151419;0,979949;1,617824;0,204401
-0,144045;0,881375;1,856441;0,188921
-0,136654;0,855129;1,827807;0,181467
-0,130022;0,838343;1,751449;0,176880
-0,124402;0,855739;1,517605;0,175733
-0,119694;0,884121;1,264671;0,185481
-0,116083;0,926542;0,983102;0,188921
-0,113265;0,943937;0,868566;0,200961
-0,110818;0,989410;0,634721;0,199815
-0,108523;1,007111;0,601315;0,203255
-0,106076;1,008942;0,615632;0,208988
-0,103191;0,998260;0,687217;0,203255
-0,100204;0,982086;0,768347;0,210135
-0,097402;0,990020;0,715851;0,198095
-0,094736;0,996429;0,677673;0,202108
-0,092391;1,007416;0,620404;0,208988
-0,090281;1,018403;0,572681;0,205548
-0,088374;1,037019;0,505868;0,207268
-0,086670;1,056551;0,429511;0,207841
-0,085168;1,075472;0,367470;0,212428
-0,084122;1,096225;0,305430;0,222749
-0,083616;1,123081;0,224300;0,219309
-0,083143;1,163671;0,090674;0,239376
-0,083143;1,187170;0,062040;0,232496
-0,083143;1,218604;0,000000;0,239376
-0,083143;1,260109;0,000000;0,246256
-0,083936;1,327555;-0,224300;0,245110
-0,083936;1,310160;0,000000;0,265177
-0,083936;1,330912;0,000000;0,255430
-0,083936;1,351970;0,000000;0,262310
-0,083936;1,373028;0,000000;0,271484
-0,083936;1,394086;0,000000;0,269191
-0,083396;1,414838;0,000000;0,272631
-0,083396;1,451155;0,000000;0,269764
-0,083396;1,471908;0,000000;0,278938
-0,082434;1,470077;0,109764;0,288685
-0,080460;1,410260;0,477234;0,281804
-0,077456;1,380352;0,634721;0,270911
-0,073288;1,316263;0,925834;0,267471
-0,068276;1,253700;1,154907;0,249696
-0,062319;1,187780;1,355345;0,238803
-0,055957;1,057466;1,641686;0,223895
-0,049275;1,008332;1,656003;0,219882
-0,042592;0,946684;1,722815;0,202681
-0,035961;0,908536;1,656003;0,190641
-0,029683;0,859706;1,646458;0,183760
-0,024047;0,844447;1,469881;0,175733
-0,018951;0,813318;1,393524;0,170573
-0,014563;0,803858;1,221719;0,168280
-0,010496;0,769372;1,026053;0,168280
-0,007003;0,766625;0,873339;0,169427
-0,004236;0,767541;0,725396;0,163120
-0,002160;0,766320;0,610860;0,161973
-0,000641;0,791345;0,386560;0,163120
0,000017;0,797754;0,272023;0,167133
0,000557;0,797754;0,167032;0,175733
0,000557;0,801111;0,090674;0,168853
0,000557;0,815760;0,000000;0,170573
0,000557;0,815455;0,000000;0,175160
0,000557;0,815149;0,000000;0,170573
0,000557;0,814844;0,000000;0,176880
0,000557;0,814234;0,000000;0,170000
0,000557;0,813929;0,000000;0,175733
0,000557;0,813623;0,000000;0,170000
-0,000236;0,813013;0,000000;0,170573
-0,000236;0,837123;0,000000;0,188921
-0,000236;0,837428;0,000000;0,175160
-0,000591;0,862758;-0,090674;0,174587
-0,000759;0,855434;-0,038179;0,179174
-0,001114;0,858180;-0,042951;0,178600
-0,001367;0,874355;-0,109764;0,188921
-0,001586;0,868862;-0,062040;0,180320
-0,001586;0,866726;-0,038179;0,179174
-0,001586;0,861538;0,000000;0,181467
-0,001586;0,862148;0,000000;0,179174
-0,001586;0,862758;0,000000;0,183760
-0,001586;0,863674;0,000000;0,179747
-0,000776;0,816370;0,229072;0,172867
-0,000422;0,856349;0,000000;0,176880
0,000354;0,825220;0,128853;0,173440
0,000928;0,783410;0,229072;0,172293
