Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL06_094.CRB;DL06_094.CRB;VL06_094.CRB;CL06_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
30,459291;-4,590594;8,012762;-0,684300
30,481751;-4,829554;6,523791;-0,758836
30,497884;-5,013276;5,025276;-0,800118
30,507907;-5,146947;3,655614;-0,828212
30,511789;-5,260781;0,916290;-0,821332
30,510472;-5,251930;-0,243389;-0,847707
30,506237;-5,215918;-0,983102;-0,844267
30,500145;-5,164342;-1,412613;-0,839106
30,490965;-5,091708;-1,985294;-0,818465
30,478629;-4,993439;-2,682056;-0,785784
30,462345;-4,865261;-3,502899;-0,779477
30,441403;-4,705649;-4,361920;-0,751956
30,416158;-4,271065;-6,390166;-0,717555
30,389749;-4,027833;-6,647872;-0,678567
30,363137;-3,783380;-6,686051;-0,621804
30,335732;-3,534959;-6,786270;-0,553002
30,305610;-10,000305;-7,086927;-0,552428
30,261634;-10,000000;-9,067449;-1,639511
30,202571;-10,000000;-12,556031;-1,653845
30,132911;-10,000000;-15,710549;-1,626324
30,056569;-10,000000;-19,237310;-1,654991
29,977341;-10,000000;-19,910210;-1,652125
29,897994;-10,000000;-19,991340;-1,636644
29,820082;-10,000000;-19,662048;-1,653271
29,743132;-10,000000;-19,375707;-1,634351
29,664343;-10,000000;-19,509333;-1,654418
29,581740;-10,000000;-20,124965;-1,652698
29,493838;-10,000000;-21,046027;-1,653271
29,397954;-10,000000;-24,257813;-1,654418
29,293633;-10,000000;-26,114254;-1,630337
29,180959;-10,000000;-27,994557;-1,654418
29,060674;-10,000000;-29,707827;-1,653845
28,934499;-10,000000;-31,201570;-1,636071
28,804714;-10,000000;-32,284892;-1,654418
28,672903;-10,000000;-32,881435;-1,642378
28,539945;-10,000000;-33,172547;-1,655565
28,405974;-10,000000;-33,659326;-1,653271
28,270046;-10,000000;-34,146105;-1,654418
28,130726;-10,000000;-34,833322;-1,653271
27,986479;-10,000000;-35,911872;-1,626897
27,836359;-10,000000;-37,081095;-1,653271
27,679641;-10,000000;-38,565294;-1,652125
27,517084;-10,000000;-40,006541;-1,636644
27,349701;-10,000000;-41,256894;-1,654418
27,179010;-10,000000;-42,912897;-1,629764
27,006480;-10,000000;-43,351952;-1,655565
26,833444;-10,000000;-43,547618;-1,652698
26,661150;-10,000000;-43,347180;-1,636644
26,490122;-10,000000;-43,132425;-1,653271
26,319212;-10,000000;-42,955848;-1,634924
26,147661;-10,000000;-42,955848;-1,654418
25,973392;-10,000000;-43,256506;-1,652125
25,794501;-10,000000;-45,046134;-1,633778
25,609466;-10,000000;-46,396706;-1,654418
25,418137;-10,000000;-47,857043;-1,631484
25,220059;-10,000000;-49,312607;-1,654418
25,015972;-10,000000;-50,787261;-1,653845
24,807279;-10,000000;-51,875355;-1,637218
24,593912;-10,000000;-52,996855;-1,653271
24,378216;-10,000000;-53,789064;-1,640658
24,161338;-10,000000;-54,528777;-1,654991
23,942992;-10,000000;-54,862841;-1,653845
23,723482;-10,000000;-55,072824;-1,642378
23,501762;-10,000000;-55,578692;-1,654418
23,276886;-10,000000;-56,261137;-1,625750
23,048128;-10,000000;-56,953126;-1,653271
22,814426;-10,000000;-57,964863;-1,652125
22,575459;-10,000000;-59,072046;-1,637218
22,330350;-10,000000;-61,677745;-1,653845
22,080549;-10,000000;-62,732432;-1,625177
21,826614;-10,000000;-63,715535;-1,658432
21,569676;-10,000000;-64,383662;-1,652125
21,310239;-10,000000;-64,989750;-1,638364
21,049200;-10,000000;-65,495618;-1,652698
20,786794;-10,000000;-65,715146;-1,629191
20,523037;-10,000000;-66,030120;-1,653845
20,256362;-10,000000;-67,113442;-1,652125
19,986429;-10,000000;-67,810204;-1,631484
19,712886;-10,000000;-68,621502;-1,656712
19,435747;-10,000000;-69,394621;-1,628617
19,154914;-10,000000;-70,239326;-1,654418
18,870789;-10,000000;-71,064941;-1,649831
18,584117;-10,000000;-71,666256;-1,631484
18,295470;-10,000000;-72,243709;-1,653845
18,004882;-10,000000;-73,083641;-1,635498
17,713468;-10,000000;-73,241129;-1,650405
17,421362;-10,000000;-73,417705;-1,651551
17,128834;-10,000000;-73,484518;-1,634351
16,835226;-10,000000;-73,694501;-1,651551
16,541094;-10,000000;-73,871078;-1,636644
16,245377;-10,000000;-74,100150;-1,654418
15,947128;-10,000000;-74,453304;-1,650405
15,645724;-10,000000;-75,789559;-1,633778
15,341434;-10,000000;-76,462459;-1,652698
15,034039;-10,000000;-77,092408;-1,653845
14,723083;-10,000000;-77,937113;-1,653271
14,409630;-10,000000;-78,552745;-1,652125
14,094169;-10,000000;-79,092020;-1,635498
13,776480;-10,000000;-79,507213;-1,654991
13,456159;-10,000000;-80,118073;-1,650405
13,134251;-10,000000;-80,924599;-1,661872
12,810049;-10,000000;-81,440012;-1,652698
12,482775;-10,000000;-82,136774;-1,632057
12,153594;-10,000000;-82,642642;-1,633778
11,821714;-10,000000;-83,148510;-1,653271
